"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Cote d'Ivoire","CIV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","84060739.5957495","113563056.418472","132113341.048752","124815817.84479","125788293.687582","149781200.717358","163787713.38247","205136257.695586","254835146.790423","314077971.888376","365820237.139248","438584568.770519","478672002.204496","607119003.757491","743224932.023828","","","","","","","","","","","1883930643.9907","1739429622.60051","1849518088.58453","1704617616.52139","1225567181.25765","1655439067.01895","1771488121.256","2026146993.48638","2042539746.46742","2051326695.13404","1849136171.79756","1810033962.01272","1768791937.3597","1889270679.26154","2067262669.2937","2471539571.48905","2535442367.29594","2965340718.8002","3477352017.93722","3262518674.51255","3144935178.11341","3383657797.60407","3745763199.8665","5067167497.19984","5959188856.54956","4967237624.01861","4325463681.0722","5216548780.02785","6938535034.42726","6898658670.00278","6868470185.34155","","",
"Cameroon","CMR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","77531750.2710551","82221308.4259748","91463078.7936142","96944354.344541","108093341.837186","117943723.496589","127834280.287555","155538512.448637","194715578.412951","211877875.670895","293962698.932262","305502713.323471","304054247.054193","384213015.037497","479029874.258185","587373328.044922","639233971.401917","751659376.889609","763384779.539502","820447444.563729","940308919.942217","1420723698.9032","1665387839.95028","1612203814.22483","1547273227.68718","1745726968.01055","1677378330.69663","1681578345.83467","2736439626.56085","1509105370.86592","1811066998.91255","1776427317.90526","1698100179.31384","1735857979.07558","1784925176.44551","1557542197.49707","1591480810.76716","1928485509.862","2488262565.41243","2901268555.84085","2931578310.74858","3160535767.19824","3639479287.60553","3964843988.34081","4156230428.49421","3994081747.91019","4652555658.09638","4683916843.05923","5136442840.40724","5281151145.51218","4622187164.42858","4680423202.21071","4950174517.92083","5470426044.63256","5088112358.36159","5374315914.56359","5947351517.23791","",
"Congo, Dem. Rep.","COD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","510113422.025651","380677539.020209","369524381.759302","236250690.909091","1891304347.82609","1473333333.33333","1851809653.58179","1635432294.33637","1816631149.27892","1962598225.81598","2236084571.84054","2846311570.12543","2951859235.73086","3520007640.53902","3498315312.66506","3968699301.01568","4501833070.54596","5027855019.41731","5585440597.39763","6494793726.89622","6782445570.37751","7408828771.14518","8663842913.40002","10084854604.4415","9251949921.5665","9808684548.06407","",
"Congo, Rep.","COG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","82426439.0063514","101071148.986989","127792724.416727","126227529.710229","103163003.508193","115727996.806175","106418287.305771","121532408.704363","178353878.366041","198834376.498166","191094008.302651","163945581.929862","233596127.05648","243524698.810397","231590097.714298","214364483.143141","137246677.840157","172093100.053137","170266027.186304","126784106.730882","135604304.366525","128681445.082246","112220648.848724","126160964.186534","161450005.564259","211071820.635857","231919565.819266","426502451.170052","500101832.682012","568115032.435033","651957399.103139","658918453.88432","698466009.006167","820656018.925043","753237204.202553","1063310070.30579","1073200434.50497","939773166.194106","1084574518.02683","1223108815.56885","1033432693.87781","1027559289.72148","","","",
"Colombia","COL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","1092476190.47619","1017777777.77778","1172699511.26031","1187475831.2515","1290693176.76671","1487351037.18242","1593414035.80942","1853091687.36023","2344124522.20247","2867848221.72","3042146956.59203","3708834125.95475","4642004448.77115","5406190049.8785","6277548104.15457","7772276075.91644","7755940626.76641","8268945694.67807","8125974067.14643","8458015721.47693","7462808750.08871","7853946859.06781","7390175127.0678","8296565903.44125","8258606930.50388","8627872018.47649","8806422873.39073","9839048669.31334","10519955198.4778","12253054284.4913","13655466346.1233","13999997877.5763","14707069871.4311","13832640629.9129","11936244933.4749","13916897812.6367","13884388171.1222","13747077807.5579","13474524807.9815","16875440274.9831","23286023854.4141","25824396393.6722","33307160610.8134","37233104093.4183","34348568164.3641","40024341777.5085","44271550567.6278","48550947999.9869","48384904723.5199","46759859219.0141","36394360398.7453","34781194518.7909","35584666044.3235","37269293920.7999","35305987329.1082","29386816876.9842","36211359215.7832","",
"Comoros","COM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","14076503.9322527","19851847.3542002","19242793.2146946","23268840.8668588","38692827.3500563","40227467.5106431","48231188.8029639","46923402.5886829","53843020.6005544","62010408.1818537","65538468.2443109","57572176.93869","63572664.4797164","59811440.3586404","49948220.8191192","40524849.1843007","46812195.2176353","56966296.3057651","59271973.7593791","62743211.7789595","64323402.2662213","68728236.6805185","86633724.9123925","83574280.8807103","90393679.2961466","101592284.76391","99011216.5340191","107332178.518764","118774240.827608","104534417.92934","98653361.8355651","108540151.052738","132636238.192297","131545231.645806","125172576.880998","166659071.575155","",
"Costa Rica","CRI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","178867924.528302","201636028.856893","237091183.119819","307802250.707107","346267339.218159","399918319.719953","475157526.254376","583465577.596266","660186697.782964","738798133.02217","898611435.239207","497066161.841265","530068142.872801","687756423.047535","823365751.45904","865633663.366337","942166666.666667","966995379.958579","981618947.090645","1068764640.61152","1106921564.34346","1480127551.25378","1772837612.06724","1889483775.60372","1999995148.55791","2200735959.47225","2235671336.96018","2454551183.57696","2593070851.51056","2662451818.81826","2750128099.87345","2784235707.72646","2883596107.77611","2953856056.79025","3143059905.46434","3380353240.981","3744879247.13936","4336803435.63056","4661614617.29309","4351440218.35447","5488988175.82505","6113404240.20526","6554755860.34243","6543279666.63652","6391725339.63247","6551259500.14011","6829293201.48313","7100953529.00224","7443186872.68458","7760039161.947","7910531292.22403","8923515704.55908","",
"Caribbean small states","CSS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8356075607.63049","7473070895.28367","7603535750.06485","6876688954.9812","6835501280.25714","7251122846.38328","7573947402.53554","6903792260.00795","5932627019.15854","7714185694.9429","",
"Cuba","CUB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","447364700","543431100","639362434.417629","784870808.202654","895950609.756098","1023808902.43902","1084408038.97686","1116598795.18072","1401507662.33766","1535191506.84932","1568682916.66667","1589734457.83133","1642742823.52941","1737240628.63795","1866279112.12294","1850187138.33388","1925474442.04464","1914403026.83454","2125957255.93668","2016546712.80277","2043887765.95745","1902214412.44711","1970892432.43243","2002917702.7027","3053532567.56757","3483453721.43495","4416100000","4644700000","4349300000","4712700000","5019700000","5091200000","5158000000","5110200000","5262900000","5923026700","6554722222.22222","7873703703.7037","8255185185.18518","8611111111.11111","9310185185.18518","10583000000","11778000000","12138000000","12169000000","12990000000","12655000000","13075000000","12820000000","12907000000","12020000000","","",
"Curacao","CUW","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232234636.871508","241061452.513966","257988826.815642","261117318.435754","277206703.910614","292178770.949721","277430167.597765","267636089.385475","220147374.301676","102617318.435754","105058770.949721","",
"Cayman Islands","CYM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32852274.0909636","36828753.150126","38011640.4656186","35229569.1827673","31517580.7032281","31591143.6457458","33571942.8777151","34977199.0879635","37711148.4459378","39130805.2322093","42206168.2467299","43869914.7965919","49282131.2852514","53096363.8545542","51007920.3168127","","",
"Cyprus","CYP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","70151177.0612518","99379379.9858629","130615838.162041","176246518.881586","226722155.688623","377989054.726368","367456485.355649","367633785.450062","357114794.215795","366591226.321037","380254030.710173","464314802.259887","569603166.869671","661573902.132999","670701893.491124","791513444.302177","819352020.20202","928703911.342894","841823321.55477","902100833.333333","947340232.858991","941948557.089084","888063854.047891","915587104.072398","905978425.026969","813785108.388313","805405282.331512","883200000","1067840317.10079","1248667500","1253948513.86643","1230702546.7319","1376475499.58938","1524606708.6568","1395412614.61517","1303682884.79385","1271688474.38753","1049531029.16613","930840749.103467","947069217.483725","848155996.893376","961954837.281381","1122187076.36692","1364241851.6769","1415100190.30561","1418500285.55111","1618651685.39326","",
"Czechia","CZE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8587941138.1333","10139187667.1878","12967558402.4115","15083071776.9624","14452972686.4909","15274463155.0252","14729412309.2232","14453887111.1917","16034646397.9893","18367462261.6728","21677407919.4583","27241145845.493","31027156536.1851","36339729858.9106","44119850002.7102","52019365382.4751","42239731416.8809","43820350032.071","50749334827.7144","45831336993.9982","46493350990.2192","49648368059.7374","44980659586.3611","47166322852.9829","51450669480.5288","56460501842.6976","57119035419.5511","52520804385.9933","59399672481.5289","",
